Filename,Voltage (V),Current (A)
B_1mHz.xlsx,-0.30405,-62.77219
B_1mHz.xlsx,-0.30405,-62.77219
B_1mHz.xlsx,-0.30785,-64.2175
B_1mHz.xlsx,-0.30785,-64.2175
B_1mHz.xlsx,-0.3116,-65.61306
B_1mHz.xlsx,-0.3116,-65.61306
B_1mHz.xlsx,-0.3153,-66.97312
B_1mHz.xlsx,-0.3153,-66.97312
B_1mHz.xlsx,-0.31895,-68.31
B_1mHz.xlsx,-0.31895,-68.31
B_1mHz.xlsx,-0.32255,-69.69786
B_1mHz.xlsx,-0.32255,-69.69786
B_1mHz.xlsx,-0.32609,-71.05274
B_1mHz.xlsx,-0.32609,-71.05274
B_1mHz.xlsx,-0.32959,-72.37447
B_1mHz.xlsx,-0.32959,-72.37447
B_1mHz.xlsx,-0.33303,-73.70771
B_1mHz.xlsx,-0.33303,-73.70771
B_1mHz.xlsx,-0.33643,-75.00259
B_1mHz.xlsx,-0.33643,-75.00259
B_1mHz.xlsx,-0.33976,-76.34259
B_1mHz.xlsx,-0.33976,-76.34259
B_1mHz.xlsx,-0.34305,-77.66091
B_1mHz.xlsx,-0.34305,-77.66091
B_1mHz.xlsx,-0.34628,-78.8989
B_1mHz.xlsx,-0.34628,-78.8989
B_1mHz.xlsx,-0.34946,-80.14252
B_1mHz.xlsx,-0.34946,-80.14252
B_1mHz.xlsx,-0.35258,-81.44046
B_1mHz.xlsx,-0.35258,-81.44046
B_1mHz.xlsx,-0.35564,-82.63262
B_1mHz.xlsx,-0.35564,-82.63262
B_1mHz.xlsx,-0.35865,-83.80509
B_1mHz.xlsx,-0.35865,-83.80509
B_1mHz.xlsx,-0.3616,-84.97407
B_1mHz.xlsx,-0.3616,-84.97407
B_1mHz.xlsx,-0.3645,-86.13201
B_1mHz.xlsx,-0.3645,-86.13201
B_1mHz.xlsx,-0.36734,-87.23513
B_1mHz.xlsx,-0.36734,-87.23513
B_1mHz.xlsx,-0.37012,-88.32431
B_1mHz.xlsx,-0.37012,-88.32431
B_1mHz.xlsx,-0.37284,-89.40277
B_1mHz.xlsx,-0.37284,-89.40277
B_1mHz.xlsx,-0.3755,-90.41741
B_1mHz.xlsx,-0.3755,-90.41741
B_1mHz.xlsx,-0.3781,-91.47647
B_1mHz.xlsx,-0.3781,-91.47647
B_1mHz.xlsx,-0.38065,-92.49104
B_1mHz.xlsx,-0.38065,-92.49104
B_1mHz.xlsx,-0.38313,-93.44925
B_1mHz.xlsx,-0.38313,-93.44925
B_1mHz.xlsx,-0.38555,-94.41561
B_1mHz.xlsx,-0.38555,-94.41561
B_1mHz.xlsx,-0.38792,-95.37677
B_1mHz.xlsx,-0.38792,-95.37677
B_1mHz.xlsx,-0.39022,-96.26282
B_1mHz.xlsx,-0.39022,-96.26282
B_1mHz.xlsx,-0.39245,-97.19553
B_1mHz.xlsx,-0.39245,-97.19553
B_1mHz.xlsx,-0.39463,-98.0841
B_1mHz.xlsx,-0.39463,-98.0841
B_1mHz.xlsx,-0.39675,-98.95291
B_1mHz.xlsx,-0.39675,-98.95291
B_1mHz.xlsx,-0.3988,-99.78073
B_1mHz.xlsx,-0.3988,-99.78073
B_1mHz.xlsx,-0.40079,-100.5433
B_1mHz.xlsx,-0.40079,-100.5433
B_1mHz.xlsx,-0.40271,-101.3518
B_1mHz.xlsx,-0.40271,-101.3518
B_1mHz.xlsx,-0.40458,-102.0824
B_1mHz.xlsx,-0.40458,-102.0824
B_1mHz.xlsx,-0.40637,-102.8077
B_1mHz.xlsx,-0.40637,-102.8077
B_1mHz.xlsx,-0.40811,-103.5306
B_1mHz.xlsx,-0.40811,-103.5306
B_1mHz.xlsx,-0.40978,-104.2272
B_1mHz.xlsx,-0.40978,-104.2272
B_1mHz.xlsx,-0.41138,-104.8479
B_1mHz.xlsx,-0.41138,-104.8479
B_1mHz.xlsx,-0.41292,-105.4506
B_1mHz.xlsx,-0.41292,-105.4506
B_1mHz.xlsx,-0.4144,-105.9675
B_1mHz.xlsx,-0.4144,-105.9675
B_1mHz.xlsx,-0.41581,-106.2308
B_1mHz.xlsx,-0.41581,-106.2308
B_1mHz.xlsx,-0.41715,-106.3382
B_1mHz.xlsx,-0.41715,-106.3382
B_1mHz.xlsx,-0.41843,-106.354
B_1mHz.xlsx,-0.41843,-106.354
B_1mHz.xlsx,-0.41964,-106.3545
B_1mHz.xlsx,-0.41964,-106.3545
B_1mHz.xlsx,-0.42079,-106.3545
B_1mHz.xlsx,-0.42079,-106.3545
B_1mHz.xlsx,-0.42187,-106.3545
B_1mHz.xlsx,-0.42187,-106.3545
B_1mHz.xlsx,-0.42288,-106.3545
B_1mHz.xlsx,-0.42288,-106.3545
B_1mHz.xlsx,-0.42382,-106.3545
B_1mHz.xlsx,-0.42382,-106.3545
B_1mHz.xlsx,-0.4247,-106.3545
B_1mHz.xlsx,-0.4247,-106.3545
B_1mHz.xlsx,-0.42551,-106.3545
B_1mHz.xlsx,-0.42551,-106.3545
B_1mHz.xlsx,-0.42626,-106.3545
B_1mHz.xlsx,-0.42626,-106.3545
B_1mHz.xlsx,-0.42694,-106.3545
B_1mHz.xlsx,-0.42694,-106.3545
B_1mHz.xlsx,-0.42755,-106.3545
B_1mHz.xlsx,-0.42755,-106.3545
B_1mHz.xlsx,-0.42809,-106.3545
B_1mHz.xlsx,-0.42809,-106.3545
B_1mHz.xlsx,-0.42856,-106.3545
B_1mHz.xlsx,-0.42856,-106.3545
B_1mHz.xlsx,-0.42897,-106.3545
B_1mHz.xlsx,-0.42897,-106.3545
B_1mHz.xlsx,-0.42931,-106.3545
B_1mHz.xlsx,-0.42931,-106.3545
B_1mHz.xlsx,-0.42958,-106.3545
B_1mHz.xlsx,-0.42958,-106.3545
B_1mHz.xlsx,-0.42979,-106.3545
B_1mHz.xlsx,-0.42979,-106.3545
B_1mHz.xlsx,-0.42992,-106.3545
B_1mHz.xlsx,-0.42992,-106.3545
B_1mHz.xlsx,-0.42999,-106.3545
B_1mHz.xlsx,-0.42999,-106.3545
B_1mHz.xlsx,-0.42999,-106.3545
B_1mHz.xlsx,-0.42999,-106.3545
B_1mHz.xlsx,-0.42992,-106.3545
B_1mHz.xlsx,-0.42992,-106.3545
B_1mHz.xlsx,-0.42979,-106.3545
B_1mHz.xlsx,-0.42979,-106.3545
B_1mHz.xlsx,-0.42958,-106.3545
B_1mHz.xlsx,-0.42958,-106.3545
B_1mHz.xlsx,-0.42931,-106.3545
B_1mHz.xlsx,-0.42931,-106.3545
B_1mHz.xlsx,-0.42897,-106.3545
B_1mHz.xlsx,-0.42897,-106.3545
B_1mHz.xlsx,-0.42856,-106.3545
B_1mHz.xlsx,-0.42856,-106.3545
B_1mHz.xlsx,-0.42809,-106.3545
B_1mHz.xlsx,-0.42809,-106.3545
B_1mHz.xlsx,-0.42755,-106.3545
B_1mHz.xlsx,-0.42755,-106.3545
B_1mHz.xlsx,-0.42694,-106.3545
B_1mHz.xlsx,-0.42694,-106.3545
B_1mHz.xlsx,-0.42626,-106.3545
B_1mHz.xlsx,-0.42626,-106.3545
B_1mHz.xlsx,-0.42551,-106.3545
B_1mHz.xlsx,-0.42551,-106.3545
B_1mHz.xlsx,-0.4247,-106.3545
B_1mHz.xlsx,-0.4247,-106.3545
B_1mHz.xlsx,-0.42382,-106.3545
B_1mHz.xlsx,-0.42382,-106.3545
B_1mHz.xlsx,-0.42288,-106.3545
B_1mHz.xlsx,-0.42288,-106.3545
B_1mHz.xlsx,-0.42187,-106.3545
B_1mHz.xlsx,-0.42187,-106.3545
B_1mHz.xlsx,-0.42079,-106.3543
B_1mHz.xlsx,-0.42079,-106.3543
B_1mHz.xlsx,-0.41964,-106.3508
B_1mHz.xlsx,-0.41964,-106.3508
B_1mHz.xlsx,-0.41843,-106.3079
B_1mHz.xlsx,-0.41843,-106.3079
B_1mHz.xlsx,-0.41715,-106.1209
B_1mHz.xlsx,-0.41715,-106.1209
B_1mHz.xlsx,-0.41581,-105.7108
B_1mHz.xlsx,-0.41581,-105.7108
B_1mHz.xlsx,-0.4144,-105.162
B_1mHz.xlsx,-0.4144,-105.162
B_1mHz.xlsx,-0.41292,-104.6314
B_1mHz.xlsx,-0.41292,-104.6314
B_1mHz.xlsx,-0.41138,-103.9998
B_1mHz.xlsx,-0.41138,-103.9998
B_1mHz.xlsx,-0.40978,-103.3693
B_1mHz.xlsx,-0.40978,-103.3693
B_1mHz.xlsx,-0.40811,-102.7318
B_1mHz.xlsx,-0.40811,-102.7318
B_1mHz.xlsx,-0.40637,-102.0689
B_1mHz.xlsx,-0.40637,-102.0689
B_1mHz.xlsx,-0.40458,-101.4262
B_1mHz.xlsx,-0.40458,-101.4262
B_1mHz.xlsx,-0.40271,-100.724
B_1mHz.xlsx,-0.40271,-100.724
B_1mHz.xlsx,-0.40079,-100.0056
B_1mHz.xlsx,-0.40079,-100.0056
B_1mHz.xlsx,-0.3988,-99.25533
B_1mHz.xlsx,-0.3988,-99.25533
B_1mHz.xlsx,-0.39675,-98.47813
B_1mHz.xlsx,-0.39675,-98.47813
B_1mHz.xlsx,-0.39463,-97.66675
B_1mHz.xlsx,-0.39463,-97.66675
B_1mHz.xlsx,-0.39245,-96.86486
B_1mHz.xlsx,-0.39245,-96.86486
B_1mHz.xlsx,-0.39022,-96.04455
B_1mHz.xlsx,-0.39022,-96.04455
B_1mHz.xlsx,-0.38792,-95.20762
B_1mHz.xlsx,-0.38792,-95.20762
B_1mHz.xlsx,-0.38555,-94.31519
B_1mHz.xlsx,-0.38555,-94.31519
B_1mHz.xlsx,-0.38313,-93.46596
B_1mHz.xlsx,-0.38313,-93.46596
B_1mHz.xlsx,-0.38065,-92.58176
B_1mHz.xlsx,-0.38065,-92.58176
B_1mHz.xlsx,-0.3781,-91.62547
B_1mHz.xlsx,-0.3781,-91.62547
B_1mHz.xlsx,-0.3755,-90.69669
B_1mHz.xlsx,-0.3755,-90.69669
B_1mHz.xlsx,-0.37284,-89.78607
B_1mHz.xlsx,-0.37284,-89.78607
B_1mHz.xlsx,-0.37012,-88.81
B_1mHz.xlsx,-0.37012,-88.81
B_1mHz.xlsx,-0.36734,-87.84773
B_1mHz.xlsx,-0.36734,-87.84773
B_1mHz.xlsx,-0.3645,-86.86629
B_1mHz.xlsx,-0.3645,-86.86629
B_1mHz.xlsx,-0.3616,-85.84324
B_1mHz.xlsx,-0.3616,-85.84324
B_1mHz.xlsx,-0.35865,-84.81948
B_1mHz.xlsx,-0.35865,-84.81948
B_1mHz.xlsx,-0.35564,-83.77198
B_1mHz.xlsx,-0.35564,-83.77198
B_1mHz.xlsx,-0.35258,-82.73408
B_1mHz.xlsx,-0.35258,-82.73408
B_1mHz.xlsx,-0.34946,-81.68751
B_1mHz.xlsx,-0.34946,-81.68751
B_1mHz.xlsx,-0.34628,-80.57333
B_1mHz.xlsx,-0.34628,-80.57333
B_1mHz.xlsx,-0.34305,-79.46145
B_1mHz.xlsx,-0.34305,-79.46145
B_1mHz.xlsx,-0.33976,-78.33206
B_1mHz.xlsx,-0.33976,-78.33206
B_1mHz.xlsx,-0.33643,-77.17787
B_1mHz.xlsx,-0.33643,-77.17787
B_1mHz.xlsx,-0.33303,-76.05464
B_1mHz.xlsx,-0.33303,-76.05464
B_1mHz.xlsx,-0.32959,-74.91166
B_1mHz.xlsx,-0.32959,-74.91166
B_1mHz.xlsx,-0.32609,-73.75559
B_1mHz.xlsx,-0.32609,-73.75559
B_1mHz.xlsx,-0.32255,-72.55548
B_1mHz.xlsx,-0.32255,-72.55548
B_1mHz.xlsx,-0.31895,-71.37601
B_1mHz.xlsx,-0.31895,-71.37601
B_1mHz.xlsx,-0.3153,-70.16669
B_1mHz.xlsx,-0.3153,-70.16669
B_1mHz.xlsx,-0.3116,-68.94532
B_1mHz.xlsx,-0.3116,-68.94532
B_1mHz.xlsx,-0.30785,-67.68979
B_1mHz.xlsx,-0.30785,-67.68979
B_1mHz.xlsx,-0.30405,-66.48265
B_1mHz.xlsx,-0.30405,-66.48265
B_1mHz.xlsx,-0.30021,-65.24998
B_1mHz.xlsx,-0.30021,-65.24998
B_1mHz.xlsx,-0.29632,-64.00201
B_1mHz.xlsx,-0.29632,-64.00201
B_1mHz.xlsx,-0.29238,-62.76908
B_1mHz.xlsx,-0.29238,-62.76908
B_1mHz.xlsx,-0.28839,-61.48433
B_1mHz.xlsx,-0.28839,-61.48433
B_1mHz.xlsx,-0.28436,-60.23968
B_1mHz.xlsx,-0.28436,-60.23968
B_1mHz.xlsx,-0.28029,-58.96531
B_1mHz.xlsx,-0.28029,-58.96531
B_1mHz.xlsx,-0.27617,-57.68751
B_1mHz.xlsx,-0.27617,-57.68751
B_1mHz.xlsx,-0.272,-56.38356
B_1mHz.xlsx,-0.272,-56.38356
B_1mHz.xlsx,-0.2678,-55.09897
B_1mHz.xlsx,-0.2678,-55.09897
B_1mHz.xlsx,-0.26355,-53.77949
B_1mHz.xlsx,-0.26355,-53.77949
B_1mHz.xlsx,-0.25926,-52.47886
B_1mHz.xlsx,-0.25926,-52.47886
B_1mHz.xlsx,-0.25493,-51.17301
B_1mHz.xlsx,-0.25493,-51.17301
B_1mHz.xlsx,-0.25056,-49.87359
B_1mHz.xlsx,-0.25056,-49.87359
B_1mHz.xlsx,-0.24614,-48.56382
B_1mHz.xlsx,-0.24614,-48.56382
B_1mHz.xlsx,-0.24169,-47.2616
B_1mHz.xlsx,-0.24169,-47.2616
B_1mHz.xlsx,-0.23721,-45.93751
B_1mHz.xlsx,-0.23721,-45.93751
B_1mHz.xlsx,-0.23268,-44.64633
B_1mHz.xlsx,-0.23268,-44.64633
B_1mHz.xlsx,-0.22812,-43.36236
B_1mHz.xlsx,-0.22812,-43.36236
B_1mHz.xlsx,-0.22352,-42.05399
B_1mHz.xlsx,-0.22352,-42.05399
B_1mHz.xlsx,-0.21889,-40.73885
B_1mHz.xlsx,-0.21889,-40.73885
B_1mHz.xlsx,-0.21422,-39.443
B_1mHz.xlsx,-0.21422,-39.443
B_1mHz.xlsx,-0.20952,-38.18935
B_1mHz.xlsx,-0.20952,-38.18935
B_1mHz.xlsx,-0.20478,-36.90927
B_1mHz.xlsx,-0.20478,-36.90927
B_1mHz.xlsx,-0.20001,-35.62958
B_1mHz.xlsx,-0.20001,-35.62958
B_1mHz.xlsx,-0.19521,-34.34907
B_1mHz.xlsx,-0.19521,-34.34907
B_1mHz.xlsx,-0.19038,-33.10226
B_1mHz.xlsx,-0.19038,-33.10226
B_1mHz.xlsx,-0.18552,-31.86427
B_1mHz.xlsx,-0.18552,-31.86427
B_1mHz.xlsx,-0.18064,-30.63124
B_1mHz.xlsx,-0.18064,-30.63124
B_1mHz.xlsx,-0.17572,-29.3889
B_1mHz.xlsx,-0.17572,-29.3889
B_1mHz.xlsx,-0.17077,-28.15737
B_1mHz.xlsx,-0.17077,-28.15737
B_1mHz.xlsx,-0.1658,-26.9356
B_1mHz.xlsx,-0.1658,-26.9356
B_1mHz.xlsx,-0.1608,-25.7256
B_1mHz.xlsx,-0.1608,-25.7256
B_1mHz.xlsx,-0.15578,-24.5023
B_1mHz.xlsx,-0.15578,-24.5023
B_1mHz.xlsx,-0.15073,-23.23643
B_1mHz.xlsx,-0.15073,-23.23643
B_1mHz.xlsx,-0.14566,-21.95518
B_1mHz.xlsx,-0.14566,-21.95518
B_1mHz.xlsx,-0.14056,-20.6925
B_1mHz.xlsx,-0.14056,-20.6925
B_1mHz.xlsx,-0.13544,-19.49136
B_1mHz.xlsx,-0.13544,-19.49136
B_1mHz.xlsx,-0.1303,-18.36324
B_1mHz.xlsx,-0.1303,-18.36324
B_1mHz.xlsx,-0.12514,-17.30444
B_1mHz.xlsx,-0.12514,-17.30444
B_1mHz.xlsx,-0.11997,-16.27263
B_1mHz.xlsx,-0.11997,-16.27263
B_1mHz.xlsx,-0.11477,-15.27202
B_1mHz.xlsx,-0.11477,-15.27202
B_1mHz.xlsx,-0.10955,-14.30305
B_1mHz.xlsx,-0.10955,-14.30305
B_1mHz.xlsx,-0.10432,-13.37226
B_1mHz.xlsx,-0.10432,-13.37226
B_1mHz.xlsx,-0.09907,-12.46329
B_1mHz.xlsx,-0.09907,-12.46329
B_1mHz.xlsx,-0.0938,-11.57646
B_1mHz.xlsx,-0.0938,-11.57646
B_1mHz.xlsx,-0.08852,-10.7373
B_1mHz.xlsx,-0.08852,-10.7373
B_1mHz.xlsx,-0.08323,-9.90343
B_1mHz.xlsx,-0.08323,-9.90343
B_1mHz.xlsx,-0.07792,-9.08334
B_1mHz.xlsx,-0.07792,-9.08334
B_1mHz.xlsx,-0.0726,-8.30422
B_1mHz.xlsx,-0.0726,-8.30422
B_1mHz.xlsx,-0.06727,-7.55673
B_1mHz.xlsx,-0.06727,-7.55673
B_1mHz.xlsx,-0.06192,-6.83284
B_1mHz.xlsx,-0.06192,-6.83284
B_1mHz.xlsx,-0.05657,-6.13934
B_1mHz.xlsx,-0.05657,-6.13934
B_1mHz.xlsx,-0.05121,-5.46423
B_1mHz.xlsx,-0.05121,-5.46423
B_1mHz.xlsx,-0.04584,-4.80417
B_1mHz.xlsx,-0.04584,-4.80417
B_1mHz.xlsx,-0.04047,-4.16588
B_1mHz.xlsx,-0.04047,-4.16588
B_1mHz.xlsx,-0.03508,-3.54537
B_1mHz.xlsx,-0.03508,-3.54537
B_1mHz.xlsx,-0.0297,-2.94227
B_1mHz.xlsx,-0.0297,-2.94227
B_1mHz.xlsx,-0.0243,-2.35885
B_1mHz.xlsx,-0.0243,-2.35885
B_1mHz.xlsx,-0.01891,-1.79003
B_1mHz.xlsx,-0.01891,-1.79003
B_1mHz.xlsx,-0.01351,-1.23508
B_1mHz.xlsx,-0.01351,-1.23508
B_1mHz.xlsx,-0.0081,-0.69376
B_1mHz.xlsx,-0.0081,-0.69376
B_1mHz.xlsx,-0.0027,-0.16436
B_1mHz.xlsx,-0.0027,-0.16436
B_1mHz.xlsx,0.0027,0.35569
B_5mHz.xlsx,0.00675,0.67401
B_5mHz.xlsx,0.02025,1.72458
B_5mHz.xlsx,0.02025,1.72458
B_5mHz.xlsx,0.03374,2.78666
B_5mHz.xlsx,0.03374,2.78666
B_5mHz.xlsx,0.04718,3.86232
B_5mHz.xlsx,0.04718,3.86232
B_5mHz.xlsx,0.06058,4.94703
B_5mHz.xlsx,0.06058,4.94703
B_5mHz.xlsx,0.07393,6.06927
B_5mHz.xlsx,0.07393,6.06927
B_5mHz.xlsx,0.08719,7.22365
B_5mHz.xlsx,0.08719,7.22365
B_5mHz.xlsx,0.10038,8.40228
B_5mHz.xlsx,0.10038,8.40228
B_5mHz.xlsx,0.11346,9.6349
B_5mHz.xlsx,0.11346,9.6349
B_5mHz.xlsx,0.12643,10.91223
B_5mHz.xlsx,0.12643,10.91223
B_5mHz.xlsx,0.13928,12.25713
B_5mHz.xlsx,0.13928,12.25713
B_5mHz.xlsx,0.15199,13.65101
B_5mHz.xlsx,0.15199,13.65101
B_5mHz.xlsx,0.16455,15.11487
B_5mHz.xlsx,0.16455,15.11487
B_5mHz.xlsx,0.17694,16.65813
B_5mHz.xlsx,0.17694,16.65813
B_5mHz.xlsx,0.18917,18.275
B_5mHz.xlsx,0.18917,18.275
B_5mHz.xlsx,0.2012,19.96609
B_5mHz.xlsx,0.2012,19.96609
B_5mHz.xlsx,0.21304,21.75343
B_5mHz.xlsx,0.21304,21.75343
B_5mHz.xlsx,0.22467,23.60896
B_5mHz.xlsx,0.22467,23.60896
B_5mHz.xlsx,0.23607,25.57288
B_5mHz.xlsx,0.23607,25.57288
B_5mHz.xlsx,0.24724,27.5681
B_5mHz.xlsx,0.24724,27.5681
B_5mHz.xlsx,0.25817,29.6485
B_5mHz.xlsx,0.25817,29.6485
B_5mHz.xlsx,0.26884,31.8367
B_5mHz.xlsx,0.26884,31.8367
B_5mHz.xlsx,0.27925,34.00233
B_5mHz.xlsx,0.27925,34.00233
B_5mHz.xlsx,0.28938,36.30359
B_5mHz.xlsx,0.28938,36.30359
B_5mHz.xlsx,0.29923,38.62375
B_5mHz.xlsx,0.29923,38.62375
B_5mHz.xlsx,0.30878,41.03214
B_5mHz.xlsx,0.30878,41.03214
B_5mHz.xlsx,0.31803,43.43165
B_5mHz.xlsx,0.31803,43.43165
B_5mHz.xlsx,0.32696,45.79765
B_5mHz.xlsx,0.32696,45.79765
B_5mHz.xlsx,0.33557,48.19114
B_5mHz.xlsx,0.33557,48.19114
B_5mHz.xlsx,0.34385,50.62896
B_5mHz.xlsx,0.34385,50.62896
B_5mHz.xlsx,0.35179,53.04423
B_5mHz.xlsx,0.35179,53.04423
B_5mHz.xlsx,0.35938,55.32634
B_5mHz.xlsx,0.35938,55.32634
B_5mHz.xlsx,0.36662,57.72543
B_5mHz.xlsx,0.36662,57.72543
B_5mHz.xlsx,0.3735,60.16392
B_5mHz.xlsx,0.3735,60.16392
B_5mHz.xlsx,0.38,62.48129
B_5mHz.xlsx,0.38,62.48129
B_5mHz.xlsx,0.38614,64.71478
B_5mHz.xlsx,0.38614,64.71478
B_5mHz.xlsx,0.39189,66.6684
B_5mHz.xlsx,0.39189,66.6684
B_5mHz.xlsx,0.39725,68.70693
B_5mHz.xlsx,0.39725,68.70693
B_5mHz.xlsx,0.40222,70.61712
B_5mHz.xlsx,0.40222,70.61712
B_5mHz.xlsx,0.4068,72.46188
B_5mHz.xlsx,0.4068,72.46188
B_5mHz.xlsx,0.41097,74.18466
B_5mHz.xlsx,0.41097,74.18466
B_5mHz.xlsx,0.41474,75.68711
B_5mHz.xlsx,0.41474,75.68711
B_5mHz.xlsx,0.4181,77.14913
B_5mHz.xlsx,0.4181,77.14913
B_5mHz.xlsx,0.42105,78.60128
B_5mHz.xlsx,0.42105,78.60128
B_5mHz.xlsx,0.42358,79.72969
B_5mHz.xlsx,0.42358,79.72969
B_5mHz.xlsx,0.42569,80.70324
B_5mHz.xlsx,0.42569,80.70324
B_5mHz.xlsx,0.42739,81.53934
B_5mHz.xlsx,0.42739,81.53934
B_5mHz.xlsx,0.42866,82.31429
B_5mHz.xlsx,0.42866,82.31429
B_5mHz.xlsx,0.42951,82.85892
B_5mHz.xlsx,0.42951,82.85892
B_5mHz.xlsx,0.42993,83.39662
B_5mHz.xlsx,0.42993,83.39662
B_5mHz.xlsx,0.42993,83.70278
B_5mHz.xlsx,0.42993,83.70278
B_5mHz.xlsx,0.42951,83.88852
B_5mHz.xlsx,0.42951,83.88852
B_5mHz.xlsx,0.42866,84.04469
B_5mHz.xlsx,0.42866,84.04469
B_5mHz.xlsx,0.42739,83.88844
B_5mHz.xlsx,0.42739,83.88844
B_5mHz.xlsx,0.42569,83.58801
B_5mHz.xlsx,0.42569,83.58801
B_5mHz.xlsx,0.42358,83.11924
B_5mHz.xlsx,0.42358,83.11924
B_5mHz.xlsx,0.42105,82.5553
B_5mHz.xlsx,0.42105,82.5553
B_5mHz.xlsx,0.4181,81.81796
B_5mHz.xlsx,0.4181,81.81796
B_5mHz.xlsx,0.41474,80.90626
B_5mHz.xlsx,0.41474,80.90626
B_5mHz.xlsx,0.41097,79.93113
B_5mHz.xlsx,0.41097,79.93113
B_5mHz.xlsx,0.4068,78.83811
B_5mHz.xlsx,0.4068,78.83811
B_5mHz.xlsx,0.40222,77.59513
B_5mHz.xlsx,0.40222,77.59513
B_5mHz.xlsx,0.39725,76.175
B_5mHz.xlsx,0.39725,76.175
B_5mHz.xlsx,0.39189,74.72375
B_5mHz.xlsx,0.39189,74.72375
B_5mHz.xlsx,0.38614,73.10533
B_5mHz.xlsx,0.38614,73.10533
B_5mHz.xlsx,0.38,71.38509
B_5mHz.xlsx,0.38,71.38509
B_5mHz.xlsx,0.3735,69.55086
B_5mHz.xlsx,0.3735,69.55086
B_5mHz.xlsx,0.36662,67.63477
B_5mHz.xlsx,0.36662,67.63477
B_5mHz.xlsx,0.35938,65.69957
B_5mHz.xlsx,0.35938,65.69957
B_5mHz.xlsx,0.35179,63.53948
B_5mHz.xlsx,0.35179,63.53948
B_5mHz.xlsx,0.34385,61.36144
B_5mHz.xlsx,0.34385,61.36144
B_5mHz.xlsx,0.33557,59.12285
B_5mHz.xlsx,0.33557,59.12285
B_5mHz.xlsx,0.32696,56.78686
B_5mHz.xlsx,0.32696,56.78686
B_5mHz.xlsx,0.31803,54.47266
B_5mHz.xlsx,0.31803,54.47266
B_5mHz.xlsx,0.30878,52.06991
B_5mHz.xlsx,0.30878,52.06991
B_5mHz.xlsx,0.29923,49.66057
B_5mHz.xlsx,0.29923,49.66057
B_5mHz.xlsx,0.28938,47.13264
B_5mHz.xlsx,0.28938,47.13264
B_5mHz.xlsx,0.27925,44.59905
B_5mHz.xlsx,0.27925,44.59905
B_5mHz.xlsx,0.26884,42.1581
B_5mHz.xlsx,0.26884,42.1581
B_5mHz.xlsx,0.25817,39.6514
B_5mHz.xlsx,0.25817,39.6514
B_5mHz.xlsx,0.24724,37.18178
B_5mHz.xlsx,0.24724,37.18178
B_5mHz.xlsx,0.23607,34.69742
B_5mHz.xlsx,0.23607,34.69742
B_5mHz.xlsx,0.22467,32.22578
B_5mHz.xlsx,0.22467,32.22578
B_5mHz.xlsx,0.21304,29.8412
B_5mHz.xlsx,0.21304,29.8412
B_5mHz.xlsx,0.2012,27.4319
B_5mHz.xlsx,0.2012,27.4319
B_5mHz.xlsx,0.18917,25.0664
B_5mHz.xlsx,0.18917,25.0664
B_5mHz.xlsx,0.17694,22.78704
B_5mHz.xlsx,0.17694,22.78704
B_5mHz.xlsx,0.16455,20.56303
B_5mHz.xlsx,0.16455,20.56303
B_5mHz.xlsx,0.15199,18.43986
B_5mHz.xlsx,0.15199,18.43986
B_5mHz.xlsx,0.13928,16.37863
B_5mHz.xlsx,0.13928,16.37863
B_5mHz.xlsx,0.12643,14.39967
B_5mHz.xlsx,0.12643,14.39967
B_5mHz.xlsx,0.11346,12.50633
B_5mHz.xlsx,0.11346,12.50633
B_5mHz.xlsx,0.10038,10.71515
B_5mHz.xlsx,0.10038,10.71515
B_5mHz.xlsx,0.0872,9.02122
B_5mHz.xlsx,0.0872,9.02122
B_5mHz.xlsx,0.07393,7.41598
B_5mHz.xlsx,0.07393,7.41598
B_5mHz.xlsx,0.06059,5.90304
B_5mHz.xlsx,0.06059,5.90304
B_5mHz.xlsx,0.04718,4.46954
B_5mHz.xlsx,0.04718,4.46954
B_5mHz.xlsx,0.03374,3.11288
B_5mHz.xlsx,0.03374,3.11288
B_5mHz.xlsx,0.02026,1.82407
B_5mHz.xlsx,0.02026,1.82407
B_5mHz.xlsx,0.00675,0.59363
B_5mHz.xlsx,0.00675,0.59363
B_5mHz.xlsx,-0.00675,-0.58699
B_5mHz.xlsx,-0.00675,-0.58699
B_5mHz.xlsx,-0.02025,-1.72854
B_5mHz.xlsx,-0.02025,-1.72854
B_5mHz.xlsx,-0.03374,-2.84397
B_5mHz.xlsx,-0.03374,-2.84397
B_5mHz.xlsx,-0.04718,-3.94689
B_5mHz.xlsx,-0.04718,-3.94689
B_5mHz.xlsx,-0.06058,-5.04914
B_5mHz.xlsx,-0.06058,-5.04914
B_5mHz.xlsx,-0.07393,-6.15796
B_5mHz.xlsx,-0.07393,-6.15796
B_5mHz.xlsx,-0.08719,-7.29535
B_5mHz.xlsx,-0.08719,-7.29535
B_5mHz.xlsx,-0.10038,-8.46844
B_5mHz.xlsx,-0.10038,-8.46844
B_5mHz.xlsx,-0.11346,-9.69273
B_5mHz.xlsx,-0.11346,-9.69273
B_5mHz.xlsx,-0.12643,-10.97572
B_5mHz.xlsx,-0.12643,-10.97572
B_5mHz.xlsx,-0.13928,-12.34259
B_5mHz.xlsx,-0.13928,-12.34259
B_5mHz.xlsx,-0.15199,-13.79775
B_5mHz.xlsx,-0.15199,-13.79775
